gene_id,samples_above_threshold,max_expression,mean_expression,median_expression,std_expression
ENSG00000223972.5,17,7.43237,0.541208306614173,0.0,1.3195703997468964
ENSG00000227232.5,106,8.44928,2.9102008031496065,2.65271,1.8888658452002398
ENSG00000278267.1,40,6.46942,0.7775519527559055,0.0,1.318054054436805
ENSG00000237613.2,117,11.328,3.8217149168503943,3.37037,2.4206480624659026
ENSG00000238009.6,99,5.425041,1.9358458162283456,1.68396,1.2145012369780963
ENSG00000239945.1,58,7.49428,1.2225300551689766,0.930014,1.261073173503136
ENSG00000233750.3,112,14.2358,2.3105017322834636,1.92824,1.8329924585163164
ENSG00000268903.1,90,281.306,12.429131145905515,2.81269,40.32738520637292
ENSG00000269981.1,60,187.766,9.066860834645668,0.580687,28.012035134213104
ENSG00000239906.1,14,6.56994,0.28571743149606293,0.0,0.927359851189033
ENSG00000241860.6,124,135.1828,14.039612633803147,9.82294,18.354102232189106
ENSG00000222623.1,37,49.2679,1.9457972480314967,0.311572,6.019380432756579
ENSG00000241599.1,106,164.162,8.980673913858265,3.70817,21.941204777075797
ENSG00000279457.4,127,12.6077,6.800106850393701,6.94026,2.553481207393589
ENSG00000273874.1,40,6.46942,0.7775519527559055,0.0,1.318054054436805
ENSG00000228463.9,125,20.69506,7.15663536507874,6.37187,3.8849559627745385
ENSG00000241670.3,13,2.91913,0.24034410519685037,0.0,0.6493585416176699
ENSG00000236679.2,45,8.86188,1.2394412238582677,0.0,1.924547713712061
ENSG00000237094.11,127,293.266089,36.73666908503937,29.0778619,39.602959436538086
ENSG00000250575.1,61,47.3186,2.1408729141788423,0.922226,5.38683921530301
ENSG00000278757.1,37,49.2679,1.9457972480314967,0.311572,6.019380432756579
ENSG00000230021.8,117,12.16025,3.7591486969921273,3.694259,2.336521885381039
ENSG00000225972.1,127,1641.48,195.97326015748033,11.3453,367.29144287447855
ENSG00000225630.1,127,236.593,70.65369322834646,63.0441,39.794524037819336
ENSG00000237973.1,118,4.99366,2.4879200787401587,2.51679,1.0281682677030552
ENSG00000240409.1,50,6.06042,0.9505600787401574,0.0,1.3634013641371148
ENSG00000248527.1,127,865.582,392.07951259842514,379.819,152.5714844201355
ENSG00000198744.5,84,221.048,29.152680755905497,1.57459,55.17700832558606
ENSG00000228327.3,127,87.4849,7.605975196850394,5.23644,12.444078665367977
ENSG00000229905.1,98,63.6512,5.087818937007873,3.41634,7.461327273743617
ENSG00000237491.8,127,90.445617,36.67129933314962,36.805412,15.721693783867387
ENSG00000230092.7,118,33.20201,7.365269493700787,6.16541,6.070880054071052
ENSG00000177757.2,37,2.61946,0.7782349645669296,0.611875,0.585442404796564
ENSG00000228794.8,125,53.345703,19.521961769039358,15.514453,12.566583611479901
ENSG00000225880.5,122,9.37182,3.4656258740157484,3.32087,1.538552870490262
ENSG00000230368.2,14,19.90896,0.647358988976378,0.265292,2.009583809161782
ENSG00000241180.1,100,8.48176,2.095238818897638,1.92461,1.3682414566595849
ENSG00000188976.10,127,81.18237,49.56490966527562,50.47675,15.224116756438182
ENSG00000187961.13,104,11.03432,2.8778638857165357,2.513282,2.0837250980477413
ENSG00000187583.10,65,5.9957,1.355013722362205,1.015735,1.3596540756563653
ENSG00000187608.8,127,1430.24419,40.60339028661416,21.707585,129.0904755766003
ENSG00000224969.1,65,4.29556,1.1890259685039368,1.03654,0.9481872414904081
ENSG00000188157.14,84,15.99869318,1.992908691748032,1.304301899,2.3700945717400175
ENSG00000217801.9,127,21.23155,10.300479348811018,10.045719,4.81115709454846
ENSG00000131591.17,125,28.511159,12.562348628811026,12.584708,5.140580672870234
ENSG00000162571.13,84,12.3954913,1.6734293131732285,1.44116,1.4386164952514433
ENSG00000186891.13,90,68.863331,8.023008438661416,3.974032,11.014112810814881
ENSG00000186827.10,64,82.3697,6.977087644094488,1.022962,14.056460030500247
ENSG00000078808.16,126,144.3533256,45.10282579881892,43.110134,31.78623989757528
ENSG00000176022.4,53,3.62887,0.9247417338582673,0.84373,0.7603382543008756
ENSG00000260179.1,115,4.53581,2.0010503307086616,1.98775,0.8059301551491093
ENSG00000160087.20,127,88.01812,49.29020333456695,49.98631209,11.788985852789448
ENSG00000230415.1,126,29.873081,13.04560992125985,12.51172,6.810017838407649
ENSG00000162572.20,89,6.436279,1.863894652212598,1.606639,1.4366269793426676
ENSG00000131584.18,120,28.8777207,7.361619500598424,5.062068,6.449109696131539
ENSG00000169972.11,125,22.042376,8.74873136069291,8.643289,3.758786833888941
ENSG00000127054.20,127,160.205489,94.8345402749606,95.53394558,25.413742893527875
ENSG00000240731.1,76,10.9351,2.3570188031496064,1.67224,2.514946045312775
ENSG00000224051.6,125,23.599788,5.17576096062992,4.17886,3.743401794252277
ENSG00000169962.4,32,47.4669,2.428963659055118,0.461069,6.966877528586616
ENSG00000107404.19,74,5.318565,1.529593158299212,1.207051,1.1277600995421753
ENSG00000162576.16,32,45.789346,1.8107630778818897,0.184414,6.0968748024013575
ENSG00000175756.13,127,69.672356,27.98584123771653,26.1991,11.256583111069379
ENSG00000221978.11,127,556.515447,191.19357335031492,164.823373,92.66474654616157
ENSG00000224870.6,127,59.03401916,28.03647057178739,29.06673,9.946643178724113
ENSG00000242485.5,127,85.6036,42.096157293149616,42.28495,14.290246833415207
ENSG00000264293.2,43,13.0076,1.2878163443307082,0.0,2.23738869684817
ENSG00000272455.1,127,14.5426,6.278622992125987,6.00478,2.226081586576677
ENSG00000215915.9,96,8.213995,2.1319744188976375,1.623599,1.6492788691717855
ENSG00000160072.19,126,27.43918,10.640234694488193,9.739321,5.576202310769646
ENSG00000197785.13,122,15.0080792,5.932245499732282,5.5835399,3.107409943610639
ENSG00000160075.11,127,132.9663,67.3156457086614,63.46273,22.87132518078012
ENSG00000215014.4,119,4.65154,2.286072346456694,2.15616,1.012615512623217
ENSG00000272106.1,109,8.83404,2.6700531629921267,2.28923,1.7269078151321895
ENSG00000197530.12,124,36.184896,7.3724942952598385,5.661999,6.146871552315343
ENSG00000189409.13,34,5.886825,0.8695073229685044,0.4728971,1.1593711155221529
ENSG00000248333.8,127,31.844388,15.213421643314954,14.79134583,5.821622493726546
ENSG00000272004.1,27,14.3689,0.9612309849212597,0.0,2.350235729571272
ENSG00000189339.11,127,122.1272,40.15943421086615,40.42774,17.109476814820223
ENSG00000269737.2,105,17.82744,4.763878696850395,2.805062,4.369486880377596
ENSG00000215914.4,15,2.4436,0.29817622834645674,0.0,0.5405199070827875
ENSG00000008128.22,127,87.390907,48.440443574653536,49.0595951,17.338825082377927
ENSG00000268575.1,127,13.3318,5.2437082677165385,4.95172,2.606371247202326
ENSG00000227775.3,123,23.561269,6.693014354330709,5.840103,4.111996360237756
ENSG00000215790.6,126,24.21488,7.707897110236221,6.794976,4.339864079441751
ENSG00000008130.15,127,1051.777564,126.89440001952761,57.00366815,180.45964740696715
ENSG00000078369.17,127,83.3919789,30.209496395094487,29.746324,11.483602469946586
ENSG00000142609.17,118,8.320736,2.7294334259842516,2.51544,1.4278770780320924
ENSG00000233542.1,13,1.68273,0.5778417740157483,0.508432,0.3395695236014293
ENSG00000187730.8,34,2.23222,0.7706780846220472,0.682109,0.4299824696495565
ENSG00000067606.16,125,19.934562,6.557031169992128,5.283534,4.2301015214935935
ENSG00000271806.1,64,4.38066,1.053503347244095,1.0084,0.5547408867161652
ENSG00000182873.5,99,13.77915,3.207331682677166,2.655563,2.7182459908780943
ENSG00000162585.16,127,19.4175746,8.914549888976374,8.621638,3.661659778599228
ENSG00000157933.9,86,14.10484,2.869473963779527,1.954592,2.869275219367715
ENSG00000116151.13,126,14.46424902,5.693511835692913,5.58303,2.8483331867045525
ENSG00000269896.2,40,5.40269,0.797004383464567,0.427235,0.9762345437702005
ENSG00000272420.1,116,10.751,3.8504977952755883,3.50978,2.2964608405565863
ENSG00000157916.19,127,200.644132,95.73946142220471,97.38796851,24.93990327526967
ENSG00000157911.9,124,22.19861,8.217442041858266,7.7542,4.491218472001692
ENSG00000149527.17,60,14.9379245,1.7525915071181106,0.8700567,2.599287739270165
ENSG00000157881.13,127,50.212603,23.633148199582678,21.5188,10.853003296402244
ENSG00000272449.1,93,8.1325,1.940127047244095,1.8049,1.4326689575886138
ENSG00000238164.6,125,36.805874,9.145785734267717,7.947081,5.969358459176718
ENSG00000157873.17,127,313.483917,158.30413364110234,162.544572,51.58425274308405
ENSG00000228037.1,89,30.6418,4.79265820472441,2.78431,5.912519906566517
ENSG00000157870.14,127,30.53507,14.323807394566927,14.48399,7.190349229873545
ENSG00000142606.15,38,10.196361,1.1053295675196848,0.0677831,1.8688166916574733
ENSG00000142611.16,113,9.94065,2.7530170407874013,2.52452,1.7346628918513927
ENSG00000272088.1,31,4.54863,0.6952675118110234,0.459441,0.9576883240137678
ENSG00000162591.15,93,36.95887,7.0020977159763795,4.078694,7.987365902095721
ENSG00000238260.1,16,2.40954,0.28572942519685035,0.0,0.5436942313173992
ENSG00000158109.14,127,22.38884,7.359974349055115,6.678622071,3.5060380506472764
ENSG00000116213.15,127,81.22388624,41.16438317606299,41.462191,11.97602214308242
ENSG00000227372.11,125,33.037769,8.837637714653544,7.4649635,5.7776822976021025
ENSG00000162592.9,12,1.764068,0.5997595811023622,0.5855064,0.3228865340432048
ENSG00000235169.7,15,7.50239,0.4918682204724409,0.0,1.0780620460720607
ENSG00000130764.9,127,54.26816,15.538956933070875,12.90462,10.915490121795456
ENSG00000266075.2,54,8.41424,1.333602590551181,0.0,1.8768598861560553
ENSG00000272153.1,86,13.4627,2.531343645669293,1.68274,2.732880146642089
ENSG00000116198.12,126,53.970548,22.30183046266142,21.184881,10.657045395834484
ENSG00000169598.15,127,21.09369783,12.027509688842523,12.33957301,4.410798692035778
ENSG00000198912.10,127,91.297975,36.68386545905511,35.85912,13.728315684728381
ENSG00000236423.5,30,2.844509,0.8270388592125986,0.747491,0.4499116629823869
ENSG00000231510.1,60,4.35688,1.132705039370079,0.955944,1.0665523462242938
ENSG00000236948.2,51,8.43482,1.1239815710629923,0.786202,1.311088574726677
ENSG00000131697.17,121,9.0819354,3.3745130443070868,3.240468,1.7730772171042153
ENSG00000069424.14,127,264.0182078,128.55173851370077,133.163957,53.62339016321632
ENSG00000116251.9,125,183.88832,80.62965829015745,77.10154,42.25968320709759
ENSG00000158286.12,100,19.974392,4.0757431355354345,2.078737,4.410482458768307
ENSG00000116237.15,125,44.81116,15.96562095299212,15.39922,9.651522332411522
ENSG00000225077.2,93,3.92034,1.5376901574803148,1.41569,0.7751444532558384
ENSG00000097021.19,102,40.061657,6.9860281433700795,5.657859734,7.801374494114404
ENSG00000069812.11,42,2.272469,0.8830545527559058,0.769037,0.44536237687125746
ENSG00000187017.15,16,4.08378,0.40306652202362203,0.0685091,0.673540447524156
ENSG00000231868.1,107,12.3649,3.040214606299213,2.53479,2.2362526217503187
ENSG00000215788.9,114,730.33963,131.1009379151496,46.82242164,168.3223696813807
ENSG00000171680.21,31,11.607629,0.7354597549527563,0.204335105,1.3100474549347267
ENSG00000162408.10,127,52.12189,21.48788734645669,19.58258,12.080479257908731
ENSG00000253022.1,27,17.6796,1.3394661417322837,0.0,3.10995826792116
ENSG00000229519.2,40,9.15414,0.8983865275590551,0.471737,1.42192882996798
ENSG00000204859.12,127,62.1513,29.019133239637778,28.456396,8.72540823097629
ENSG00000162413.16,127,68.57011,20.85338460838583,18.70871,13.809157259885449
ENSG00000116273.5,121,11.0682,3.468231289763778,3.03187,2.0114762024737005
ENSG00000041988.15,127,27.188574,14.59324571574803,15.171377,5.220050953072632
ENSG00000007923.15,127,73.79962,37.78569627228347,37.660932,13.28513357206839
ENSG00000228750.6,108,6.014956,2.360771472047244,2.21794,1.3763165565626416
ENSG00000237436.1,12,1.98086,0.22411179527559055,0.0,0.4539600117753599
ENSG00000171735.18,127,62.4109531,26.157427805259836,27.0785279,10.96392754559229
ENSG00000227950.1,44,10.9496,0.9667232125984253,0.0,1.7751260815439867
ENSG00000270171.1,18,1.79455,0.6293873251968507,0.594248,0.33463766905614306
ENSG00000270035.1,93,6.42323,1.7019256377952752,1.54194,1.1134866511872663
ENSG00000269978.1,19,9.50584,0.6800754094488188,0.0,1.9870554194535255
ENSG00000049245.12,127,157.59631,56.575057629921226,44.14689,35.32224666497113
ENSG00000269925.1,74,12.5108,2.7109284488188976,1.76931,3.048655803641604
ENSG00000049246.14,121,25.74276556,6.435942587078739,4.975076693,4.467863186379847
ENSG00000236266.1,54,4.58385,1.0518893858267722,0.845713,1.0693689229519872
ENSG00000049247.13,93,160.0867,27.95289075826772,11.48762,37.841752540452944
ENSG00000049249.8,111,37.16751,2.8988984025984257,1.47297,4.427604687550884
ENSG00000116288.12,127,725.139647,126.2321910847244,115.158213,75.79283274522918
ENSG00000200344.1,64,46.2079,6.136897086614175,1.62279,9.368689726129578
ENSG00000116285.12,79,16.127683,2.1255449993622046,1.43555,2.4715793799347647
ENSG00000162426.14,40,3.922999,0.8694640248267713,0.5901546,0.9115552085397053
ENSG00000142599.17,127,104.745657,17.699880003637787,14.376542,13.903461684538197
ENSG00000232912.5,119,41.23718,9.276485433070869,7.84308,7.138418399225878
ENSG00000221083.1,29,18.9285,1.45211188976378,0.0,3.4534907936274304
ENSG00000270282.1,45,16.533,1.334623212598425,0.0,2.3663802165130394
ENSG00000234619.1,12,5.56286,0.31335923622047246,0.0,0.712027920692481
ENSG00000224315.2,13,11.6,0.38809433070866156,0.0,1.1754562316551957
ENSG00000222511.2,51,41.2285,4.240897716535433,0.0,7.4193328669865135
ENSG00000228423.2,120,184.789,17.306495244094485,11.3663,23.75995175234003
ENSG00000074800.13,127,1859.15627,573.6676124314959,554.49675,280.6059076324107
ENSG00000274258.1,27,18.2642,1.6036856692913384,0.0,3.7037710227054648
ENSG00000236269.1,119,9.15034,3.4323094330708663,3.01914,1.771540048801345
ENSG00000230679.1,48,6.18425,1.0753386377952756,0.491213,1.4176582072860966
ENSG00000232208.2,40,229.543,6.738541574803151,0.0,29.7384683208248
ENSG00000131686.14,89,43.51489,3.3999722748031496,1.56204,6.411240121417822
ENSG00000142583.17,50,194.19732,5.877941825771654,0.8132352,22.482079555253303
ENSG00000180758.11,95,4.591968,1.511744485826772,1.36981,0.8191033207821187
ENSG00000228526.6,14,2.40633,0.4433206842519686,0.270866,0.42557831032474897
ENSG00000049239.12,127,11.233273,5.342165740913388,4.994073,2.06230701327592
ENSG00000171621.13,53,5.33087,1.2552669739527555,0.749208,1.376528308695435
ENSG00000171612.6,94,5.75072,1.8911689921259844,1.78477,1.0803801247618525
ENSG00000231181.1,38,6.84549,0.9989942047244097,0.237789,1.5307217091202192
ENSG00000188807.12,97,11.595448,2.7594608377480316,2.301607,2.2492825348632057
ENSG00000171608.15,127,324.4841701,125.2785437897874,120.28817,51.90182421900137
ENSG00000179840.5,90,13.4981,1.8370917110236225,1.4887,1.8477925427724475
ENSG00000233268.3,55,13.6764,1.5156685118110238,0.577773,2.1875731875242184
ENSG00000231789.2,111,11.3432,3.008700936220474,2.33712,2.1576240942158056
ENSG00000171603.16,127,47.125985,22.062407678425185,20.43569,9.56480733330146
ENSG00000271264.1,14,5.46831,0.285011968503937,0.0,0.925372099478752
ENSG00000280113.2,28,2.5519,0.7623064622047246,0.694729,0.4825593138250547
ENSG00000178585.14,118,20.783309,3.79444389448819,3.032123,3.048942555278932
ENSG00000162441.11,127,46.297228,19.238260352834654,19.15092,6.143911436627923
ENSG00000228150.1,99,8.15459,2.454029700787402,1.98548,1.738063200444306
ENSG00000173614.13,127,28.86641,13.186720012448816,12.6826,4.5779167206318485
ENSG00000202415.1,22,6.60315,0.5621798031496064,0.0,1.2680388473351345
ENSG00000241326.1,47,11.2508,1.0852759244094485,0.187925,1.6262088475438468
ENSG00000162444.11,66,72.58826,6.3629500185039385,1.06017,12.555846034076865
ENSG00000130939.18,127,43.668451,21.46010826307087,21.875753,6.78112818026835
ENSG00000224340.1,12,16.1197,0.4960379763779527,0.0,1.8318130546237716
ENSG00000233623.2,26,3.73889,0.4663810291338582,0.0,0.6882017268320916
ENSG00000201746.1,44,22.0808,2.285354803149606,0.0,4.249622514982268
ENSG00000054523.17,127,38.0426946,6.823552876779529,5.548802,4.818307606979943
ENSG00000264881.1,103,76.6695,11.990320787401576,11.0044,10.859512420033548
ENSG00000264501.2,61,9.56079,1.6565846826771653,0.836338,2.1306429310856574
ENSG00000142657.20,127,1852.78902,165.98488191338578,52.31354,299.7958749316371
ENSG00000251503.8,27,5.363366,0.5893293233858267,0.3262013,0.8528251931454933
ENSG00000175279.21,114,19.3061,4.748398019228348,4.357049,3.157855768620431
ENSG00000241563.3,16,3.25143,0.3712675039370079,0.113449,0.5552168298724393
ENSG00000160049.11,126,49.96771,22.156597826771645,21.17097,8.265745745344132
ENSG00000203469.2,112,33.6315,7.827060352196852,6.75396,5.808601187524707
ENSG00000142655.12,123,21.89002,9.105512892913387,8.293326,4.456839369994529
ENSG00000243267.3,83,18.2213,3.584628645669291,2.18408,4.220917599190464
ENSG00000130940.14,111,13.380891,2.9522362755669294,2.2487873,2.2809081545449046
ENSG00000175262.14,22,6.424092,0.7328210042677167,0.518715,0.825361042650428
ENSG00000120948.16,127,301.122542,175.58434075354333,176.91863,55.1650727071968
ENSG00000277726.4,68,8.20867,1.4369334844409454,1.049426,1.4399887801960307
ENSG00000009724.16,79,6.0173,1.609080803937007,1.3071417,1.1873140687131276
ENSG00000271895.2,127,91.276,35.11268336220471,35.29848,17.159783270206802
ENSG00000116649.9,120,43.709272,6.275494816425194,4.79463,6.349541267595732
ENSG00000171824.13,127,192.616088,116.55120133456695,119.8316434,36.400367523301206
ENSG00000226849.1,83,6.24681,1.5224756440944875,1.36025,1.0610707971555342
ENSG00000230337.1,13,3.83357,0.26601885039370077,0.0,0.6321562454071675
ENSG00000198793.12,127,41.520439,18.387978541811023,18.545156,6.64691580401569
ENSG00000225602.5,72,9.38339,1.4582315332440947,1.204674,1.4723792581311914
ENSG00000253086.1,49,43.3608,3.282625748031496,0.0,6.111377767466071
ENSG00000120942.13,127,69.71537,28.3904367543307,27.77478,12.482174075841769
ENSG00000238199.1,48,8.16702,1.1171332598425194,0.46545,1.5436828223320425
ENSG00000235643.1,79,3.2622,1.2509077433070868,1.17921,0.6376045444192998
ENSG00000116661.9,37,4.813756,0.6704034544803151,0.450478,0.7782955667418494
ENSG00000132879.13,127,82.95681,32.75891523831498,35.364954,18.30519423358933
ENSG00000116663.10,127,107.785,26.633779803149615,22.23164,18.756407897315935
ENSG00000116670.14,127,118.9530731,34.80351832023623,31.515618,16.8055565849115
ENSG00000162490.6,22,8.11483,0.8866759889763778,0.547162,1.2432597739148055
ENSG00000177674.15,127,487.9040106,124.65100316267714,75.651962,110.16787493853036
ENSG00000215910.7,70,10.4995,2.0016921613670866,1.52956,2.125907631987401
ENSG00000177553.6,31,1.73555,0.7588896976377949,0.773259,0.3946631570551374
ENSG00000177000.10,127,39.0397249,17.640573894661426,16.4201776,7.143834500266571
ENSG00000011021.21,127,40.779088,15.40592691714174,13.84484,7.629855340795445
ENSG00000242349.5,105,13.31511,2.9659266377952753,2.352396,2.365992398881522
ENSG00000276470.1,20,5.80709,0.5048077244094488,0.0,1.2402347573600647
ENSG00000175206.10,64,4.44078,1.1261507838425195,1.0028,0.9604179401423711
ENSG00000275915.1,17,5.86771,0.41296090157480314,0.0,1.1431430790083188
ENSG00000199347.1,42,40.9086,3.84022811023622,0.0,7.8160734162559375
ENSG00000201801.1,12,8.86413,0.4317918110236221,0.0,1.4971753456115322
ENSG00000116685.15,127,21.02608,8.048406480299215,7.66019,3.624989787464064
ENSG00000083444.16,127,189.234185,30.430229672464588,15.006876,31.011363559772494
ENSG00000116688.16,127,84.45122,37.958969162283445,34.487937,13.850072878363314
ENSG00000116691.10,127,267.53761,66.48683723700789,55.55349,40.60787951729768
ENSG00000202461.1,48,23.1627,2.6187391338582677,0.0,4.462045105099912
ENSG00000243539.3,22,4.9605,0.3329970866141732,0.0,0.8722584196403657
ENSG00000120949.14,56,163.217008,10.239923057795274,0.6018302,26.715906090060518
ENSG00000283789.1,81,130.227,11.54851094488188,4.83008,19.29840801895231
ENSG00000028137.18,127,1623.6951,197.14555675496848,100.9400001,292.88787540794584
ENSG00000048707.13,127,43.70961125,20.3185781516693,19.9641906,8.042222381597169
ENSG00000239149.1,77,12.8344,2.4786567952755916,1.52328,2.7612939986998293
ENSG00000229484.1,35,13.9469,0.8606362204724411,0.0,1.7798664537492423
ENSG00000162496.8,109,258.8186,47.227127708661385,47.90203,45.52472519805836
ENSG00000221340.1,39,20.2376,2.7921529133858263,0.0,5.114994806053952
ENSG00000276830.1,33,43.4895,3.42380937007874,0.0,7.706340242907059
ENSG00000162493.16,37,3.201695,0.7844284409448813,0.621246,0.6230571235905568
ENSG00000116731.22,127,113.9664631,40.96908305220474,41.079137,19.6315144038752
ENSG00000171729.13,21,5.07531,0.4267746910944883,0.0,0.9549230791443196
ENSG00000142621.19,44,4.3330133,0.9950262662283466,0.753417,0.8851004004410057
ENSG00000228140.1,38,7.11405,1.063722976377953,0.788658,0.9402782130206344
ENSG00000142634.12,126,124.404092,29.99102861417322,15.59266,29.503744739568933
ENSG00000162438.11,48,8.768272,1.3996049498188978,0.763624,1.6572426121372434
ENSG00000142615.7,127,19.284561,9.355718165354327,9.09152,3.9175162683254796
ENSG00000215704.9,37,6.1239,0.9166609219212599,0.000125575,1.4583460685329803
ENSG00000132906.17,127,30.5130901,12.592377957574797,12.0977569,6.788896733068164
ENSG00000116138.12,127,56.6364751,26.19518379107086,26.394477,10.350415512895333
ENSG00000272510.1,32,7.86645,0.8595898897637797,0.0,1.5474003985958995
ENSG00000116771.5,109,11.0393,3.1466487322834658,2.5506,2.042441491308347
ENSG00000235084.3,33,7.47427,0.781893472440945,0.0,1.3916044182520406
ENSG00000197312.11,124,27.527,11.91034910476378,10.78532,5.378813477786651
ENSG00000215695.1,116,19.8557,6.546725796062992,6.10713,4.185191271354619
ENSG00000116786.11,127,30.1449,9.716246903228342,9.60231,4.334590898225919
ENSG00000237938.5,101,11.62827,2.754593277165356,2.24878,2.2189119050991333
ENSG00000162461.7,69,7.3382,1.4793967637795276,1.14184,1.224836336787196
ENSG00000162458.12,103,4.855044,1.6232609659921255,1.559943,0.7675951906986413
ENSG00000233954.6,61,4.06454,1.0570065740157482,0.977024,0.6082202098903123
ENSG00000178715.8,98,10.4043,2.5730580944881902,2.23221,1.9878759863145443
ENSG00000179743.4,113,4.98395,1.8552980157480305,1.68656,0.875461166080139
ENSG00000065526.10,127,65.86112,33.07358475992125,32.537752,12.16973139566908
ENSG00000116809.11,127,90.96947,52.921352090944865,52.13555935,17.23205841558193
ENSG00000234607.2,49,5.67024,0.9862822204724409,0.830842,1.022814922917398
ENSG00000183888.4,28,5.68181,0.8767958291338585,0.784859,0.7197693671596652
ENSG00000142632.16,120,24.796149,8.537059820551178,8.192375,4.893077517929383
ENSG00000237276.8,70,31.9453,2.3489155212598423,1.35954,3.5789973500793613
ENSG00000132881.11,66,6.33483,1.2971173031496062,1.0558,1.1466908801009734
ENSG00000233929.1,123,49.9341,12.710943070866136,10.4563,9.277963305484148
ENSG00000037637.10,127,51.61918,29.23864518897639,28.91927,9.353675161240725
ENSG00000055070.16,127,90.729831,57.3393707376378,58.11735873,15.77013924466683
ENSG00000226457.1,104,19.7492,4.366253716535432,3.86693,3.6045389564011745
ENSG00000187144.11,117,6.31591,2.578657054629922,2.352362,1.3827497430678555
ENSG00000157191.19,127,279.131,127.18416329070874,119.396046,56.35967350807686
ENSG00000226029.1,92,3.63052,1.4464048582677165,1.3282,0.6865657172260978
ENSG00000080947.14,123,18.35641,6.579668558503935,6.232628,3.582610891879362
ENSG00000206652.1,123,48.9174,5.9164019842519675,4.11802,7.048998619113703
ENSG00000261135.1,59,8.98651,1.3280385511811026,0.903793,1.5605086681095661
ENSG00000219481.10,123,57.13112,23.144258977165368,21.47067,11.364640900457763
ENSG00000271732.1,15,4.59327,0.28187891338582677,0.0,0.781643699954294
ENSG00000215908.10,126,75.20303,32.71330766511811,30.214363,15.138631138183372
ENSG00000283773.1,112,51.4477,14.563918645669286,12.118,12.23452970177445
ENSG00000186301.8,65,4.5305,1.2927275377952752,1.0691,0.9945592359082939
ENSG00000282143.1,54,4.60778,1.023643094488189,0.860221,0.8657871305574826
ENSG00000207513.1,123,48.9174,5.9164019842519675,4.11802,7.048998619113703
ENSG00000236698.1,104,35.2834,7.217571128598424,6.33568,6.544326240589064
ENSG00000279151.1,12,2.73661,0.24101937007874014,0.0,0.5279861652604108
ENSG00000058453.16,127,31.97231,13.205618271511808,12.412734,6.40891905229622
ENSG00000227684.2,43,5.278386,0.9956554834645668,0.617608,1.203252817620017
ENSG00000207389.1,123,48.9174,5.9164019842519675,4.11802,7.048998619113703
ENSG00000186715.10,94,11.04586,2.992770832535431,2.601088,2.4143010321183054
ENSG00000228549.3,31,4.047233,0.6505633759842516,0.448189,0.7521486826779784
ENSG00000238142.1,116,31.94743,9.086537708968503,7.79003,6.308764100726811
ENSG00000235241.1,100,12.7022,3.496856346456693,2.96586,2.6602086351400804
ENSG00000207005.1,123,48.9174,5.9164019842519675,4.11802,7.048998619113703
ENSG00000272426.1,33,4.65488,0.6870490472440944,0.0,1.08932786858655
ENSG00000159363.17,127,126.033557,13.846165619976379,11.623574,15.578181673345487
ENSG00000117118.9,127,162.903066,74.76095447031496,68.252307,30.050217400190846
ENSG00000117115.12,52,316.73704,11.20328792459055,0.2814191,37.420221417166445
ENSG00000159339.13,117,1306.7905,68.23333857338582,3.516758,192.9678534152868
ENSG00000276747.1,12,5.88897,0.26667815905511816,0.0,0.7354536607473814
ENSG00000227751.1,67,24.1686,2.8638900279921264,1.10771,3.8113867265487054
ENSG00000179051.13,123,79.2117,16.086822962992137,14.488645,10.056431293334269
ENSG00000074964.16,47,67.366392,7.860913025614175,0.0404323,15.28703504317882
ENSG00000159423.16,98,24.717696,3.3740815521574814,2.404675,3.9559226980368245
ENSG00000221662.1,48,35.3259,4.714083858267717,0.0,8.104639079135433
ENSG00000169991.10,88,6.38628,1.9329077188976382,1.7268653,1.4419687033136035
ENSG00000127481.14,127,120.678224,48.655002184724424,45.087284,18.39061683862255
ENSG00000230424.1,93,8.7694,2.2427051464566934,1.90685,1.7703299071248937
ENSG00000127463.13,127,58.220302,29.986787928425194,29.90725,9.831428469048957
ENSG00000053372.4,123,35.2131,13.960407212598431,13.67098,7.571734544112174
ENSG00000211454.13,121,16.411091,4.079446850141732,3.37071,2.5705603482719903
ENSG00000162482.4,15,3.43214,0.43999756377952765,0.247393,0.5881282824368859
ENSG00000270728.1,63,6.28375,1.2111508740157482,0.957788,1.263294290353874
ENSG00000053371.12,125,103.181669,50.40915414962993,51.525253,22.383176578303562
ENSG00000200403.1,62,32.5179,4.324791417322835,0.0,6.430537175006889
ENSG00000040487.12,127,33.32326903,9.888516504417327,8.228437,6.5399515952383025
ENSG00000077549.17,127,833.575125,439.80895906299224,445.657459,130.2546806112176
ENSG00000240490.3,77,18.3903,3.319058637795277,1.70274,4.219805938468259
ENSG00000235185.1,42,14.7807,1.4055469291338585,0.0,2.7864864493376027
ENSG00000173436.13,127,116.03257,56.125830268897644,52.012321,25.445213596087665
ENSG00000226396.1,87,15.8841,2.628630401574802,1.8325,2.73549945097339
ENSG00000158747.13,23,4.090001,0.4187931801653543,0.0,0.7492997757481009
ENSG00000162542.13,122,29.4409,15.120757243133863,15.454382,6.454120947590234
ENSG00000169914.5,113,7.895726,3.0866094874566934,3.06157,1.657810442356944
ENSG00000242688.3,58,7.56503,1.4426703228346456,0.782542,1.864720480165852
ENSG00000117215.14,25,16.37424,1.2383654574803147,0.560282,2.363568808592539
